reaction_id,pred_solvents,pred_temp_bin,pred_time_bin,pred_catalyst_present
RXNTEST_67eac0198045,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,cold,short,0
RXNTEST_15f2905435dd,NONE,warm,overnight,0
RXNTEST_21d298d8baee,NONE,room,short,0
RXNTEST_ae5bd82606bd,NONE,cold,medium,0
RXNTEST_0297377cf05e,C(Cl)Cl,room,overnight,0
RXNTEST_a9e513e5748b,NONE,warm,short,0
RXNTEST_43a5edc030b0,C(Cl)Cl,room,short,0
RXNTEST_0d9b7f20a483,NONE,room,short,0
RXNTEST_5190d183f322,NONE,room,very_long,0
RXNTEST_50f8de524c7a,CN(C)C=O,room,long,0
RXNTEST_23e8bbb3f3a9,NONE,room,long,0
RXNTEST_50f5c0fb9543,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_1dafca809901,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_017f9f3e08a2,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_dd294f3f96ca,NONE,room,short,1
RXNTEST_dd6b2d065f20,NONE,hot,overnight,0
RXNTEST_4fe39d881943,C(Cl)Cl,room,short,0
RXNTEST_964f40e62826,NONE,cold,very_short,0
RXNTEST_96455323590b,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_9588fc12773f,CN(C)C=O,hot,medium,0
RXNTEST_af19a60299d5,CN(C)C=O|O,hot,medium,0
RXNTEST_dae88d7f2fb8,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_6907306e6c4a,C1CCOC1,cryogenic,short,0
RXNTEST_10d8f9cc6f12,NONE,room,short,0
RXNTEST_1926e1925338,NONE,hot,short,0
RXNTEST_600781984835,CO|O|C(C)O,room,medium,0
RXNTEST_d3b52a9e7b85,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_7e437986ceb1,CO,room,medium,1
RXNTEST_c658b2b743af,CN(C)C=O,hot,long,0
RXNTEST_f3ba3cc11582,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_b3b3f5baf53e,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_6d2563f24c91,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_a67c1055178b,NONE,warm,long,0
RXNTEST_2c5e95eb41d7,CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_99eacf1eb078,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_489d1ebc7299,CN(C)C=O|O,hot,long,0
RXNTEST_b27658e30c35,CN(C)C=O|C(Cl)Cl|O1CCCC1,room,overnight,0
RXNTEST_8057aec873e3,NONE,room,medium,1
RXNTEST_1d6a503a5018,NONE,room,long,0
RXNTEST_d59c1d44cccc,NONE,hot,medium,0
RXNTEST_629de5b05ddf,CN(C)C=O,warm,long,0
RXNTEST_6231a76e777a,CO,room,short,0
RXNTEST_1efd88528c1f,NONE,hot,short,1
RXNTEST_77811167be05,O1CCOCC1,hot,long,1
RXNTEST_1623764be011,CO,room,very_short,1
RXNTEST_0caa2d451ecd,NONE,hot,short,0
RXNTEST_70f8447b5bd2,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e2d8a37b6dcc,CN(C)C=O,hot,long,0
RXNTEST_b6bb40fcab36,NONE,room,short,1
RXNTEST_0b868baa03e1,NONE,room,medium,0
RXNTEST_5816f19f40aa,C(Cl)Cl,room,long,0
RXNTEST_adc6029783b9,NONE,room,medium,0
RXNTEST_1f274d354d72,O1CCOCC1,room,short,1
RXNTEST_55945f5e08e3,C(Cl)Cl|CO|O1CCCC1,room,short,0
RXNTEST_2c6be0e89e63,O1CCOCC1,warm,short,1
RXNTEST_08868b1d7b1f,CN(C)C=O|C1(=CC=CC=C1)C,hot,long,1
RXNTEST_4c2cf1785abc,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_4328cf057944,C(Cl)Cl,room,short,0
RXNTEST_e29303d1b38a,C1CCOC1|O1CCCC1,room,overnight,0
RXNTEST_dc18de0fa5c2,O|O1CCOCC1,hot,long,1
RXNTEST_ef4add6186b1,NONE,cold,short,0
RXNTEST_c4d36c62139e,CN(C)C=O,warm,long,0
RXNTEST_57dd30fba312,C1(=CC=CC=C1)C|O1CCOCC1,warm,short,1
RXNTEST_c8c46c310df0,NONE,room,long,0
RXNTEST_cfabfb0dd567,C1CCOC1|C(Cl)Cl|O1CCCC1,room,short,0
RXNTEST_cb6fa799d802,NONE,room,long,0
RXNTEST_efd7263eb52f,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_db9d2bed60fc,NONE,hot,medium,0
RXNTEST_513ec3f36aa7,CN(C)C=O,room,long,0
RXNTEST_156d9b55fa91,CN(C)C=O,warm,overnight,0
RXNTEST_66644f9bce0c,NONE,hot,very_short,1
RXNTEST_6a9c41530dca,CN(C)C=O,room,overnight,0
RXNTEST_bc16f68912b4,O,warm,short,0
RXNTEST_562deb31634d,NONE,room,short,0
RXNTEST_590f3451428e,NONE,room,short,0
RXNTEST_b9d1ecf9dfcd,NONE,warm,medium,0
RXNTEST_dec576b35ca7,NONE,room,medium,0
RXNTEST_a52fa526a966,NONE,hot,very_short,0
RXNTEST_8aa2e5e6e969,NONE,room,short,0
RXNTEST_d0d0af5ecf15,NONE,warm,short,0
RXNTEST_5dc66d8337da,NONE,cold,long,0
RXNTEST_f8ba76a35771,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_a032df33fb9f,O|O1CCOCC1,hot,short,1
RXNTEST_e5bc1587d1ad,CN(C)C=O|C(Cl)Cl,room,overnight,1
RXNTEST_bf2e0481ac36,NONE,hot,medium,0
RXNTEST_90c817b39203,NONE,room,long,0
RXNTEST_b4cedfd4f759,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_d622aa203ab2,O|C(C)O,hot,short,0
RXNTEST_d885d164d4cf,NONE,cold,long,0
RXNTEST_63afe7bcb4cb,CN(C)C=O,warm,medium,0
RXNTEST_e4d765f2cc61,NONE,room,very_short,0
RXNTEST_cf690fa860ff,CN(C)C=O,warm,long,0
RXNTEST_0dc6a745c732,NONE,hot,short,1
RXNTEST_66186f984019,C1CCOC1,cryogenic,long,0
RXNTEST_cf7fd839cd21,NONE,hot,medium,0
RXNTEST_18e06938d3d1,O1CCOCC1,hot,medium,1
RXNTEST_faf72fe7e6f1,NONE,cold,short,0
RXNTEST_18df8c792270,CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_728bb0cc6e51,CN(C)C=O,warm,long,0
RXNTEST_33119a9c5139,NONE,room,short,0
RXNTEST_890d8c71d69f,NONE,hot,very_long,0
RXNTEST_598f4546266f,NONE,room,short,0
RXNTEST_f32751f62b12,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_3c1cdeca0ac2,NONE,hot,medium,0
RXNTEST_5c0aef353057,CO,room,long,0
RXNTEST_354b3f4336af,O,warm,short,1
RXNTEST_f48bd3c144a9,CN(C)C=O|O,warm,short,0
RXNTEST_cd8d79068e01,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_83cafac4cd76,C1CCOC1|CN(C)C=O|C(Cl)Cl|CO|ClCCl,room,long,0
RXNTEST_88c255fd34db,NONE,room,medium,1
RXNTEST_f98f65d08623,NONE,room,medium,0
RXNTEST_f00c35a18541,NONE,room,short,0
RXNTEST_da130154ec4d,CN(C)C=O,hot,long,0
RXNTEST_9c0ba41a7e92,C(Cl)Cl,room,overnight,0
RXNTEST_c68ff48058a3,NONE,room,short,0
RXNTEST_8ca457dd542b,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_7880cba4971c,NONE,warm,medium,0
RXNTEST_c985c1b855a0,CO,room,short,0
RXNTEST_d09b487617da,C1CCOC1,cold,short,0
RXNTEST_93c1872259c5,O1CCOCC1,hot,short,1
RXNTEST_9bb8582cf963,NONE,hot,short,0
RXNTEST_c563492fcd06,CO,room,long,1
RXNTEST_3bf78c6744fb,NONE,room,medium,0
RXNTEST_448073d095af,NONE,warm,overnight,0
RXNTEST_150feaebd7fe,O1CCOCC1,hot,long,1
RXNTEST_58a6c7bd20f3,CO,room,short,1
RXNTEST_ff5a4b1bdf59,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_9f785b09860f,CN(C)C=O|O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_3d743e08cc53,NONE,hot,medium,1
RXNTEST_e55cb8b948ba,C1CCOC1,room,very_short,0
RXNTEST_f3e2fa786999,CN(C)C=O,room,long,0
RXNTEST_3030e27671ef,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_4920f4a49d74,NONE,hot,long,0
RXNTEST_c07b4dd0858d,CN(C)C=O,warm,long,0
RXNTEST_2ace336ae2be,NONE,warm,overnight,1
RXNTEST_2ace8f6c6ede,NONE,room,short,0
RXNTEST_64df544a44a0,NONE,room,very_long,0
RXNTEST_aad3ce409390,CN(C)C=O,warm,long,0
RXNTEST_b05a7b249eb2,C1CCOC1,room,overnight,0
RXNTEST_708463be0226,NONE,hot,medium,0
RXNTEST_ba1e3756b51a,CO,room,short,1
RXNTEST_c3a57f5b4bfa,NONE,room,medium,0
RXNTEST_156f0f114d57,NONE,room,medium,0
RXNTEST_2f47fd5b8b99,CN(C)C=O,room,long,0
RXNTEST_84acbbc2191b,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_be0fa8a5dd74,NONE,room,long,0
RXNTEST_6e575030bc14,CO|O,room,long,0
RXNTEST_ecaf73a45f00,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,room,short,0
RXNTEST_12095624c356,C(Cl)Cl,room,overnight,0
RXNTEST_33afd99ff34b,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_64b77017a46c,CO,room,long,0
RXNTEST_3eb9840bd35d,NONE,cold,short,0
RXNTEST_6013824de2bb,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_884aa4280505,NONE,room,long,0
RXNTEST_0849e3a322c1,NONE,hot,medium,1
RXNTEST_15a5ec964245,C1CCOC1|O1CCCC1,cold,short,0
RXNTEST_b1e66a774ecf,NONE,hot,medium,1
RXNTEST_46a761fa7e21,C(Cl)Cl|CO,room,short,0
RXNTEST_3c45b2f8de62,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_75d73f06071c,CN(C)C=O|CN(C=O)C,room,overnight,0
RXNTEST_8e4571117c2b,CN(C)C=O,warm,overnight,0
RXNTEST_d0f85d3023a0,C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_3380d2da8a6f,NONE,room,overnight,0
RXNTEST_ad3d3c669375,NONE,room,short,0
RXNTEST_30f415a667ce,CO|O,room,short,0
RXNTEST_ca48d3e98456,NONE,warm,long,0
RXNTEST_8bb350134b06,NONE,hot,overnight,1
RXNTEST_6f0ec65cfe9b,CO,room,short,1
RXNTEST_53c5e5c3c4f0,O,room,overnight,0
RXNTEST_ea9b77054238,NONE,room,very_short,0
RXNTEST_a40e35210cf3,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_e0b9ffcf1d88,NONE,room,long,0
RXNTEST_5339cab29791,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_a9c03b02c224,NONE,room,short,0
RXNTEST_9d367baabb11,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_e89f311a3d8a,NONE,hot,medium,1
RXNTEST_8d32d23df26d,NONE,warm,short,0
RXNTEST_4e1211e6abe3,NONE,room,very_long,0
RXNTEST_c7f20aa59850,O1CCOCC1,hot,short,1
RXNTEST_5d9034af6352,CN(C)C=O,warm,long,0
RXNTEST_2bd6331bdaac,CN(C)C=O,hot,medium,0
RXNTEST_f3f32e26e019,NONE,hot,long,1
RXNTEST_d1d65ddf9d6e,CN(C)C=O|O,room,medium,0
RXNTEST_e8ed1cd5cf9f,NONE,hot,medium,1
RXNTEST_97ae398529a1,CN(C)C=O,hot,long,0
RXNTEST_57fdc8ba6fce,O1CCOCC1,warm,long,1
RXNTEST_24eec996646b,NONE,hot,short,0
RXNTEST_d55ed85b3fff,O,warm,short,0
RXNTEST_b05cc5739842,CN(C)C=O,hot,long,0
RXNTEST_5c2dc1750b28,CN(C)C=O,hot,long,0
RXNTEST_93df4c9d5eea,NONE,room,long,1
RXNTEST_699d666b796e,NONE,hot,medium,0
RXNTEST_c3b9b953b0c1,NONE,room,long,0
RXNTEST_32c2aba63a19,NONE,cold,short,0
RXNTEST_58f14ea375c4,NONE,room,medium,0
RXNTEST_4e9b11042e29,CN(C)C=O,room,long,0
RXNTEST_3f72e6f904b7,CO,room,medium,1
RXNTEST_42ee4b53e1b5,O|O1CCOCC1,hot,short,1
RXNTEST_11a72a705dd8,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_569d56c5bb57,NONE,room,long,0
RXNTEST_d7f64a172322,C1CCOC1,room,overnight,0
RXNTEST_9035c730eeba,NONE,room,short,1
RXNTEST_4271997cccb9,CO|O,room,overnight,0
RXNTEST_d2b2ea6b818c,NONE,room,very_short,0
RXNTEST_437417c98d3f,NONE,room,medium,0
RXNTEST_d654287811e6,O1CCOCC1,hot,long,1
RXNTEST_60c7c2ec3bfd,O1CCOCC1,hot,short,1
RXNTEST_dd3648932611,NONE,room,medium,0
RXNTEST_cebaec3da1e3,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_827b3d20ce12,NONE,room,medium,1
RXNTEST_ba474d44e8eb,NONE,hot,long,1
RXNTEST_ec91015edb77,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,overnight,0
RXNTEST_20620b4335c4,NONE,room,short,0
RXNTEST_ae828f67a10c,CN(C)C=O,warm,medium,0
RXNTEST_236958715208,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_172b1dcf3d45,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_e7a808d35667,NONE,hot,medium,0
RXNTEST_6ca335a34c11,NONE,room,short,1
RXNTEST_bffcb91717ab,CN(C)C=O|CN(C=O)C,hot,long,0
RXNTEST_62cef2b89e07,NONE,room,short,0
RXNTEST_46ba1c71b5c9,O1CCOCC1,hot,short,1
RXNTEST_f88616840d27,NONE,room,long,0
RXNTEST_7b76956917ca,NONE,warm,long,0
RXNTEST_d516fb9289d6,NONE,room,medium,0
RXNTEST_76e08b39ad4f,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_311877d43efe,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_4d9d1c523b18,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_54f703b19290,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f1456f1da50d,NONE,room,medium,1
RXNTEST_a4e94a31cdb6,C(Cl)Cl|ClCCl,room,very_long,1
RXNTEST_ee5467cd47cf,C(Cl)Cl,room,short,0
RXNTEST_6d40ce78be02,CN(C)C=O|C(Cl)Cl|ClCCl|CN(C=O)C,room,long,0
RXNTEST_923e281c79d8,NONE,warm,long,1
RXNTEST_060748f78edb,NONE,room,medium,0
RXNTEST_487699bccadd,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_b29b31833c9d,NONE,warm,long,1
RXNTEST_2d4b991db47a,CN(C)C=O,room,overnight,0
RXNTEST_7b7b0df45a36,NONE,warm,long,1
RXNTEST_e0d002776370,NONE,room,long,0
RXNTEST_8c9104bd1184,NONE,hot,short,1
RXNTEST_f145e106d2d4,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e30d4ae6bbe7,NONE,room,very_long,0
RXNTEST_9edd3ce7cace,NONE,warm,long,0
RXNTEST_90953f7145ba,NONE,hot,short,0
RXNTEST_c28ba04c9fb5,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f7e29affbac9,NONE,room,overnight,1
RXNTEST_d20a0e95ecd6,NONE,hot,medium,1
RXNTEST_3a4fb69d1e83,CN(C)C=O,room,long,0
RXNTEST_7469394a6815,CO,warm,long,0
RXNTEST_648a0ff525f4,NONE,room,short,0
RXNTEST_79e84ff5c841,NONE,room,long,1
RXNTEST_39cd208323db,NONE,room,long,0
RXNTEST_17d7be346673,C1CCOC1,room,overnight,0
RXNTEST_d5e1db80af92,CN(C)C=O,room,overnight,0
RXNTEST_58f7b75d2319,NONE,room,medium,0
RXNTEST_adc323ac4245,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_7ff7d6943cac,O1CCOCC1,hot,medium,1
RXNTEST_115393f9b108,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl|CN(C=O)C,room,long,0
RXNTEST_13dd3fd79753,C(Cl)Cl,room,long,1
RXNTEST_4cadcec57628,O|O1CCOCC1,warm,short,1
RXNTEST_79a5a49e6227,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_b83798356401,CN(C)C=O,hot,long,0
RXNTEST_094a35ac6233,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl|CN(C=O)C,room,short,0
RXNTEST_d8629bb8d322,NONE,hot,short,0
RXNTEST_f72469b92fa3,NONE,room,overnight,0
RXNTEST_3100712366dc,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_3ca8e7b649d5,NONE,room,medium,0
RXNTEST_8255b3963116,NONE,room,long,0
RXNTEST_27ea1f227930,C(Cl)Cl,room,long,1
RXNTEST_8e8e7a382d2e,NONE,hot,short,0
RXNTEST_6745e1323c20,CN(C)C=O|CO|O|CN(C=O)C,warm,medium,0
RXNTEST_985acc9239a0,NONE,cold,long,0
RXNTEST_71530f9a474b,NONE,room,short,0
RXNTEST_965129adc498,NONE,hot,medium,1
RXNTEST_357752ca3f2c,NONE,hot,long,0
RXNTEST_8a248e4e6cd9,NONE,room,short,0
RXNTEST_fafff5f5a51a,CN(C)C=O,room,long,0
RXNTEST_f24e52db465e,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_a14adca0cd1b,NONE,room,long,0
RXNTEST_8286cf6f0f42,NONE,hot,short,0
RXNTEST_7903014a9854,NONE,hot,short,1
RXNTEST_07866b1cb4c7,C1CCOC1,room,short,0
RXNTEST_a223fedea6fc,CN(C)C=O,room,long,0
RXNTEST_14c53a0ea93c,NONE,room,medium,0
RXNTEST_a7b29208fad0,NONE,hot,very_short,0
RXNTEST_3267f9e00e45,NONE,room,short,0
RXNTEST_e7d2fbb099d1,NONE,room,long,0
RXNTEST_7560b9a1ee04,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e8d1e3396c98,NONE,room,short,0
RXNTEST_9cb1f3184964,NONE,room,short,0
RXNTEST_b3155acce882,C(Cl)Cl,room,short,0
RXNTEST_d9c4ebe25ee6,CN(C)C=O,warm,long,0
RXNTEST_676099eca947,NONE,room,medium,1
RXNTEST_d61279a1f8d6,O1CCOCC1,hot,overnight,1
RXNTEST_f85f1be40979,CN(C)C=O,hot,long,0
RXNTEST_71d81b77732d,NONE,room,long,1
RXNTEST_3651ee5f705b,NONE,hot,short,0
RXNTEST_1a7b496bf9a6,NONE,room,long,0
RXNTEST_0b121ad2958d,NONE,room,short,0
RXNTEST_7cb0a8d7dd9e,C(Cl)Cl,room,long,0
RXNTEST_36e14423282c,CO,warm,short,0
RXNTEST_96fbbadf6f81,NONE,room,short,0
RXNTEST_5016dca4a836,NONE,hot,medium,1
RXNTEST_9e8d9de7e6bf,CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_eb972d7ab55c,CN(C)C=O,hot,overnight,0
RXNTEST_5659059f94c5,NONE,room,overnight,0
RXNTEST_945caa12b2d8,NONE,cold,very_long,1
RXNTEST_3dd9ada312a4,C(Cl)Cl|CO|ClCCl,cold,short,0
RXNTEST_abf210b28dcd,NONE,room,short,0
RXNTEST_e712ad11926d,NONE,hot,overnight,0
RXNTEST_bd626c7f4635,NONE,hot,overnight,0
RXNTEST_a1fb5362a456,O,room,short,0
RXNTEST_79020f6190c6,NONE,room,short,0
RXNTEST_d9719751473e,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_36b2bf2157f4,NONE,room,long,1
RXNTEST_f9a1b84985ba,NONE,hot,short,1
RXNTEST_a5270dba69e7,O,warm,short,0
RXNTEST_d9f79615b213,NONE,warm,short,0
RXNTEST_f078dee6b255,NONE,room,long,1
RXNTEST_fa1d43bee6ca,NONE,hot,short,0
RXNTEST_92dc37deafd0,CN(C)C=O,hot,medium,0
RXNTEST_43337c85f483,NONE,room,medium,1
RXNTEST_1dd34386c363,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_8bf1f7ddd1f0,NONE,hot,medium,1
RXNTEST_a5f5b574a991,NONE,hot,short,0
RXNTEST_1d60edf87a1d,CN(C)C=O,room,overnight,0
RXNTEST_eed2ca86ffa1,CN(C)C=O,warm,long,0
RXNTEST_ab28f87bc5cd,CO,room,short,1
RXNTEST_232bbd73591c,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_cfa7a6d3e274,C1CCOC1|O1CCCC1,cryogenic,medium,0
RXNTEST_de496dfab4c4,NONE,room,long,0
RXNTEST_13e113b6335f,NONE,room,overnight,0
RXNTEST_caee4d6bb78b,NONE,hot,overnight,1
RXNTEST_9f4dde9e304f,NONE,room,short,0
RXNTEST_4e0c9bc62fda,O1CCOCC1,hot,overnight,1
RXNTEST_457dd4c7b55f,NONE,room,medium,0
RXNTEST_ae43b62395cd,O,warm,medium,0
RXNTEST_023b12d08647,CN(C)C=O|O,warm,overnight,0
RXNTEST_de5696cf1663,CN(C)C=O,hot,long,0
RXNTEST_6ab3fd3efc65,O1CCOCC1,hot,medium,1
RXNTEST_87878f8f4d84,O1CCOCC1,hot,short,1
RXNTEST_1c0c3bccd958,NONE,room,medium,0
RXNTEST_b15a8d3db092,NONE,room,overnight,0
RXNTEST_80f7e2a149b0,NONE,room,long,0
RXNTEST_5a3613c047a2,C(Cl)Cl,room,overnight,1
RXNTEST_13a7ba338a92,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_3e17a7a801dd,NONE,warm,short,0
RXNTEST_25e60e5a1d4c,NONE,room,long,0
RXNTEST_64f9002c7f7b,NONE,room,long,0
RXNTEST_1c32ee4d1aea,NONE,room,medium,0
RXNTEST_347b83cc4a2f,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_b75a9c1f5981,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_15064a6f9a32,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_4613b6e5b7a5,NONE,room,overnight,0
RXNTEST_a49d290b6377,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_short,1
RXNTEST_5a69842feff2,NONE,hot,medium,0
RXNTEST_049c170c5355,NONE,hot,medium,0
RXNTEST_c74d975f5bcd,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_86572c3aeb6f,NONE,room,overnight,0
RXNTEST_250ffb9d3ad9,NONE,room,overnight,0
RXNTEST_fe4ec0dc5a2d,NONE,room,overnight,0
RXNTEST_381a495887e0,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_bd1a56ba0584,C1CCOC1,cryogenic,short,0
RXNTEST_42042e2c819f,NONE,warm,medium,0
RXNTEST_64c92436e6c8,C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_2cbe9922acc6,NONE,warm,medium,0
RXNTEST_fd47c285ad14,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_long,1
RXNTEST_06c66fd32b50,NONE,room,very_long,0
RXNTEST_d0ab5d3d84da,NONE,room,medium,0
RXNTEST_f4a1da7ea8ab,NONE,hot,short,0
RXNTEST_ce466b5caddb,NONE,room,long,0
RXNTEST_c3e2b5d8557e,NONE,hot,medium,0
RXNTEST_1d945498875f,NONE,room,short,0
RXNTEST_9ec79f352048,NONE,room,short,0
RXNTEST_ef09e7d32e5b,NONE,hot,short,0
RXNTEST_82c2e1daed5a,CN(C)C=O,room,very_long,0
RXNTEST_9c604ed4b2a3,C(Cl)Cl|ClCCl,room,long,1
RXNTEST_6ced5bf2c19e,NONE,hot,short,0
RXNTEST_921597cc5eaf,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,room,short,0
RXNTEST_3729852aba9e,C(Cl)Cl,room,short,0
RXNTEST_f21e42dae8c3,O1CCOCC1,hot,medium,1
RXNTEST_5556eacd72e2,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_long,1
RXNTEST_f1728c63ac1b,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2c746b3758d5,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_572dd63aae7e,C1CCOC1,cryogenic,very_short,0
RXNTEST_5ec64a4e6430,NONE,warm,short,1
RXNTEST_2caede817b5a,NONE,room,short,0
RXNTEST_12eddb3d5768,NONE,hot,long,0
RXNTEST_4895a29d530f,NONE,hot,short,0
RXNTEST_a63461df109d,NONE,warm,long,0
RXNTEST_3a287ba2e566,C1CCOC1|C(Cl)Cl|CO|ClCCl,room,short,1
RXNTEST_02dd81af5410,NONE,hot,long,0
RXNTEST_5e5a09953a6d,NONE,room,medium,1
RXNTEST_8fd756cf6bc9,CN(C)C=O|O|O1CCOCC1,hot,overnight,1
RXNTEST_5aa93491396f,NONE,room,long,1
RXNTEST_bdf343c63825,NONE,cold,short,0
RXNTEST_c3ad3b863872,NONE,cold,overnight,0
RXNTEST_44ab1d0a4381,NONE,room,short,0
RXNTEST_43748df9fd87,NONE,room,overnight,0
RXNTEST_ad4708c3efa9,CN(C)C=O|CN(C=O)C,hot,long,0
RXNTEST_566b74f1acb5,C(Cl)Cl|CO,room,overnight,1
RXNTEST_0d17f598a3fc,NONE,warm,medium,0
RXNTEST_e62aaa414271,C1CCOC1|CO|O1CCCC1,room,medium,0
RXNTEST_f0f2bafe71c4,CN(C)C=O,hot,overnight,1
RXNTEST_acb3cee0c5a6,CO,room,long,0
RXNTEST_a5bf4e0caa1d,NONE,hot,overnight,0
RXNTEST_b6d3503cc1d1,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_86a64c0ff422,CN(C)C=O,warm,long,0
RXNTEST_8126e0c9ed10,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_0a0df4087c9a,CN(C)C=O,hot,long,0
RXNTEST_585999505c00,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,long,0
RXNTEST_4682a00ba18d,NONE,hot,medium,1
RXNTEST_51113d8bfaae,CN(C)C=O,room,short,0
RXNTEST_e0bf5317f6d4,NONE,warm,overnight,0
RXNTEST_de86e785dec5,NONE,room,short,0
RXNTEST_1b9ae8801a6d,NONE,room,very_long,1
RXNTEST_2c5042c9e5a3,NONE,hot,medium,0
RXNTEST_9b923d2cba25,CN(C)C=O|O,room,overnight,0
RXNTEST_1ace1f5a6895,NONE,room,long,0
RXNTEST_0d72eed71dfb,NONE,hot,overnight,1
RXNTEST_3b9f24c43b37,NONE,room,long,0
RXNTEST_185ebe679b42,C1CCOC1,room,short,0
RXNTEST_2ee8e464cf41,NONE,room,short,1
RXNTEST_384f61a57463,NONE,hot,long,0
RXNTEST_52db16b07717,NONE,hot,medium,0
RXNTEST_ae7757bd458c,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_5c1fe574ec14,NONE,cold,medium,0
RXNTEST_64d31bf71332,NONE,hot,long,1
RXNTEST_07b47810608f,NONE,warm,medium,0
